"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Estados pequeos del Caribe","CSS","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","117354.406108533","85099.234613253","83622.2168611361","82196.9777409684","80844.0368170104","79559.3158282955","78341.7347434237","77187.8358722697","76082.9326263527","75016.2416515488","73962.6137269312","73001.0223864118","72149.538952759","71334.8041368846","70556.8955034337","69815.742535954","69101.8832443196","68402.7640991108","67720.9200942752","67022.8917033921","66299.122289897","65577.5402938167","64875.6415910585","64221.66922865","63605.1941471698","63039.4003250207","62561.2957722101","62133.1017757928","61720.1596642606","61338.5704069902","60912.4632205466","60395.4663781737","59866.6779446653","59341.1356325011","58798.6391997996","58273.5104795525","57779.6285443142","57302.715463293","56856.3602620131","56452.6040994868","56072.1361416659","55693.6150466393","55321.2738249632","54964.2830305788","54624.0970564533","54291.2134289805","53971.6661788704","53665.9558943743","53355.283562887","53049.1569047465","52748.4623507866","52416.3083178492","52071.8946664492","51744.4260193922","51432.4526112304","51144.540768742","50875.9064323322","50385.9844195996","50050.3629933964","49911.4277301858","","","",
"Cuba","CUB","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","5138.49262076334","5032.83156847562","4927.38696481236","4823.92057184465","4725.04326228291","4631.58150526399","4542.98327176312","4458.33039970827","4376.75250934193","4297.80883905495","4223.49091910674","4157.35614833386","4099.83992125554","4049.67330121145","4006.59848512319","3970.47681760242","3941.05130128097","3917.78569876668","3899.85954571956","3886.18454258884","3870.61661806396","3847.0566887822","3817.88297587753","3787.17920620048","3756.01879349424","3724.30017937605","3691.32683445484","3656.44285469966","3621.1002996337","3587.19750665307","3558.02397876685","3534.94907336484","3516.30219315052","3501.35714329672","3488.70102902953","3477.14058274578","3466.04408804443","3454.8519189926","3443.51186177823","3432.44348826662","3422.17123478348","3412.69704140115","3403.80939131727","3395.90214741814","3389.61529289139","3385.24576333651","3382.46514805339","3380.44885656672","3378.47868310233","3376.31462150601","3373.83648221788","3370.68021069404","3367.02150821895","3363.91744953638","3361.58345042731","3360.95571050357","3362.61804337442","3365.04051289856","3368.47403442895","3373.24296251435","","","",
"Curacao","CUW","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","1311.429104647","1297.63182192499","1284.85583258658","1273.80629652251","1263.47504231831","1252.87921280635","1242.64172886513","1233.2951749698","1224.83398003521","1217.22086628673","1210.40388694828","1204.40999351472","1198.69987167764","1202.61800689193","1209.3360744951","1202.09349205077","1188.27447312215","1174.74302496329","1161.38657645572","1148.19519907202","1135.09029788844","1120.32426205821","1102.50933952623","1083.81804084605","1066.06311093617","1049.16833233348","1033.08384799893","1017.72936749425","1003.09673967839","989.220038046925","976.145751075325","962.450844057051","944.325932885061","923.684696676156","904.433812837858","886.305220792266","869.10886257049","852.775894868038","837.269214255045","822.579165335248","808.432573614005","794.140465121962","779.727095516569","765.693777461902","752.124752425602","739.029672988844","726.342872946801","714.030703320243","702.086637491066","690.45734832511","681.171545193985","674.416111282117","668.398790712342","662.704599424806","656.963816454417","651.149822060789","645.415933333499","639.957467442164","634.747028895638","630.284185442536","","","",
"República Checa","CZE","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273.00915646928","1272.54940612587","1273.32989711785","1274.81267766793","1276.18719133132","1277.39688468642","1278.70274391133","1282.2934388604","1287.12033009008","1289.60560232133","1289.97474788596","1289.58220576613","1287.79961172107","1284.31702413491","1276.84431665428","1266.29780647368","1259.10384743836","1255.44064057069","1252.84772764862","1251.09589816555","1250.6809791491","1249.36498530642","1246.91128695563","1244.51891157688","1241.21732554384","1237.07328967797","1232.21141187065","1229.2180359844","","","",
"Alemania","DEU","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","1458.21004417259","1445.44230696699","1432.12108120644","1420.63678331082","1408.56760588068","1396.86116940178","1390.48917877137","1384.31916220901","1373.3851461491","1368.82401476109","1366.3148631485","1359.79292107564","1355.51709265248","1354.98896108222","1360.05041795875","1365.89438317422","1368.98995179287","1370.18192174289","1369.57633372095","1366.73836039629","1364.65828631288","1365.95687717543","1369.54246606882","1374.28470568184","1377.35952789676","1376.72928134371","1374.6160067996","1369.25614801449","1358.70802257279","1347.04670521881","1337.26771659763","1327.13840011953","1318.44252310814","1313.87733945684","1310.02146464048","1306.23476473998","1304.32496727516","1304.12745981139","1303.28481488173","1301.52095008402","1299.33330236791","1297.15059051568","1296.4326438541","1296.71412640369","1297.45058720067","1298.9149046977","1300.65295695792","1303.12840819077","1306.43450617331","1308.4374774157","1332.91837632653","1330.41846522354","1326.79269998656","1321.27311456179","1309.88418652844","1299.35312008504","1294.50618109764","1290.62168426323","1287.71435539872","1286.66281044603","","","",
"Djibouti","DJI","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","3360.59146409768","3221.58029251949","3071.56752329272","2914.17747340813","2758.06273673372","2611.55701028953","2475.90122804701","2349.84491023592","2215.8209616663","2077.86450938156","1945.20992057059","1815.60695740586","1691.78974437057","1567.48820465126","1438.28326509478","1308.30687646094","1185.38187076967","1077.48944958247","990.569775735003","925.580261692393","878.950884224589","844.808650840585","815.824826093341","785.019730162551","748.672977148005","707.070230929137","663.317649556019","621.971774920854","575.700819797967","519.774833542109","477.311020634155","481.388710151044","490.812802361137","481.172521199659","476.478632315734","465.369526672654","449.245716442094","431.704368848213","417.030989572835","404.294687702568","391.905838090635","380.165980467072","372.018734863488","366.581008904253","361.071226113634","354.213427758762","346.742241064452","339.794718683952","332.925314864117","326.371112240113","320.235351634428","314.367539665324","308.720425869537","303.310022273066","298.133979422793","293.180332290589","288.396926457822","283.76898178014","279.331169447874","275.189972811231","","","",
"Dominica","DMA","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","3266.69280020907","3224.19435443569","3182.53425202489","3137.55020080321","3089.85292300087","3041.36253041363","2991.10147311748","2940.87373358625","2902.96828507149","2880.59916462624","2862.458852154","2843.57494241761","2823.98124876451","2805.04908835905","2787.5341472933","2772.31016606138","2759.45804244046","2748.46086191733","2740.55194716216","2742.28048044754","2753.83471484042","2767.43832071843","2780.24911032028","2793.4521481647","2808.39710735098","2824.53960004519","2841.03015753512","2858.16362986781","2878.48476561938","2892.63967833847","2893.85345526103","2891.46872153711","2890.25694384231","2890.13164549645","2891.59413584709","2895.15206786236","2901.15756186718","2911.29290517919","2926.28683463553","2934.57367980867","2929.88778529782","2922.18228573098","2916.55729576808","2912.31033578938","2909.42946088272","2908.03344238459","2907.73748945945","2907.52613139111","2908.87935422878","2909.42946088272","2903.26326791313","2906.17416701783","2883.04911274164","2856.85717142572","2854.08490902604","2840.7880346008","2823.94137497706","2800.0224001792","2777.9706924092","","","",
"Dinamarca","DNK","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","1301.04233006273","1290.95362098505","1280.8243727216","1270.62865623396","1260.7658900629","1250.68240358646","1240.8605450604","1233.32873575788","1226.52733316162","1217.34546864453","1208.91551010391","1202.02035581405","1194.77619950054","1189.22632304897","1185.80309107244","1182.82630826504","1179.14817942469","1175.49147298485","1172.60765075679","1171.1825840465","1171.51530819053","1172.37646571483","1173.1817686771","1173.79640383996","1173.32079705246","1171.75278984575","1170.26953647964","1169.70100103012","1168.99953512785","1167.10196327947","1164.07704793165","1160.23413524849","1156.3750571442","1152.47647987584","1146.48812534478","1140.01817188966","1135.29048583053","1131.17501370136","1127.43829671132","1123.67630930764","1119.65720574989","1116.08575333277","1113.05400871967","1110.18123153514","1107.12709376186","1103.49454652995","1098.61175756275","1092.17581627855","1086.34741933644","1081.53259658131","1077.08867240204","1073.04350189893","1068.5792811026","1063.17472833671","1055.69067418694","1047.48420481109","1040.76683700551","1035.61908273147","1031.91684401304","1028.91173377801","","","",
"República Dominicana","DOM","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","6894.70032258396","6673.92941652249","6463.5053982647","6262.80376930176","6074.37307300207","5894.0229591005","5719.26999724502","5554.403968728","5398.6327445684","5250.3747315327","5108.87224145356","4973.75445018743","4844.17924452654","4720.21953238894","4602.02022813095","4488.7435682035","4380.18189497479","4276.27035709405","4177.13616966212","4082.83818061781","3993.03750192855","3906.91305821683","3822.87062446022","3740.78493447418","3661.69206322792","3585.41878835731","3511.27792586572","3438.58475460284","3366.74626036868","3296.39315674392","3228.73070215138","3163.98602999189","3101.87044107542","3042.49104148223","2986.11659095273","2932.98540221963","2883.40869459377","2837.43570189587","2793.83606055325","2751.50158808476","2710.79612044702","2671.94202772657","2634.57286062594","2598.65862770699","2564.16747265179","2531.19073243828","2499.41343552779","2467.72323024341","2435.72257679548","2403.90639904539","2372.84168592118","2342.76507290186","2313.66368053089","2285.52199620409","2258.34897199955","2232.22936451185","2207.14393320938","2182.89278996085","2159.55291557104","2136.42889455532","","","",
"Argelia","DZA","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","969.685327756572","954.894865625313","939.642093860445","923.467327098663","908.389261961791","891.671540455939","872.05549458154","852.628406922157","833.665900329523","815.241323246773","797.078950503502","778.891709190493","760.627841575971","742.199775340543","715.244533883398","681.615047674873","656.406791753005","637.85098605456","619.09020546672","600.180005974585","581.199551018567","562.347300732956","543.803289712544","525.719691888155","508.157424432084","491.509841581051","476.848632166885","463.927387258468","451.877170568304","440.746429373941","430.3604838236","420.475272767772","411.159813948265","402.584299835136","394.936137067385","388.033190275923","381.564261484187","375.843768759607","370.624439404585","365.463477194406","360.469389027302","355.639782276484","350.856034756553","345.953111434059","341.26606767852","336.383223847528","330.951543509211","325.34372983054","319.553022404199","313.668342762441","307.769846386808","301.847290927944","295.968808513839","290.169020939228","284.423442803778","278.8097937871","273.40652275473","268.251916956533","263.362676092617","258.839327357437","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","9715.22452465786","9677.36443501446","9435.67449096599","9209.44421124591","8987.9914109401","8747.78623764469","8526.03687342674","8307.21945093836","8086.50777214007","7871.15246075017","7662.82083773644","7476.11053977711","7304.19684564388","7149.07698477913","7014.50040207967","6894.61249636061","6784.94321096022","6677.14072470587","6571.58931486385","6471.44481381882","6371.19558680597","6263.92248696981","6159.81933546662","6063.62517339623","5967.77424670035","5869.13012008285","5768.12927672728","5669.28728231555","5575.73752134586","5486.63173289658","5403.38710516217","5326.88578863601","5254.58276223158","5184.89051695937","5118.70908351771","5055.2804987954","4993.89508118642","4936.18584546942","4883.4305975688","4835.0703605729","4790.00089835611","4747.62029978336","4707.50317129253","4669.1674650263","4631.67978656573","4595.49398774977","4560.69477489066","4526.70584323734","4493.65143434416","4461.37053154196","4427.46066666578","4389.85394920705","4353.2944626171","4318.62927688876","4285.98254477982","4253.98664688205","4221.79328080734","4194.36754993074","4170.73674367487","4151.0601236065","","","",
"inicial del dividendo demográfico","EAR","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","12205.5589670334","11969.4451863224","11672.7160977884","11382.7158936035","11106.457510865","10842.31666136","10581.7991583433","10325.3407018332","10074.2183932313","9832.19487171218","9604.3631780508","9380.4477882767","9154.14434506799","8934.08922560309","8721.42499176944","8516.04013501722","8314.35429383236","8115.93432633717","7919.91784704888","7723.28426770512","7527.65269303954","7339.00219197172","7158.56848502169","6985.30132178298","6818.19306328722","6656.21536761094","6500.50863698091","6350.84113934912","6206.72086424506","6059.78054137184","5924.59778679454","5752.36015932336","5552.74880100042","5437.2974783093","5330.48953611905","5222.87362885915","5119.4245969986","5021.39147840957","4927.69332735013","4836.48422040934","4747.8774752211","4664.75279012003","4585.93846942605","4508.1039763391","4434.56523816688","4363.44855106209","4294.63465858475","4228.80616945575","4165.04186652167","4101.48358680558","4039.61772521648","3981.37580311345","3925.43757736955","3871.04765194462","3817.77074653496","3766.41515754605","3717.30535015411","3669.72656462662","3623.8708424109","3581.10447405168","","","",
"Asia oriental y el Pacífico","EAS","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","9730.87243563072","9679.10353233453","9450.37772025078","9235.2232313572","9024.25803354782","8797.80033814432","8587.86053733718","8379.59448807761","8169.03491200822","7963.58010762024","7757.04190552454","7576.33246300436","7409.28377434303","7257.20542410355","7125.00720261299","7007.68682301761","6900.23390556053","6794.92290024058","6692.11282556723","6594.26788740732","6496.0269932105","6391.49792905652","6290.4391828645","6197.22863246859","6104.91482761944","6010.42827152514","5913.6327171408","5818.89645657432","5728.86793602851","5643.08026578251","5562.15811586286","5487.8806131454","5417.78652923517","5350.11352325331","5285.7180864999","5223.75948506636","5163.79697652822","5107.44296772037","5056.2182843517","5008.83592409903","4964.19081007904","4922.42826221031","4883.0987496377","4845.91076428885","4809.62242125588","4773.8775687719","4738.99014403367","4704.55903427502","4671.61505744181","4639.66975607733","4606.51389136219","4569.84205488584","4534.23121513902","4500.22714745624","4468.13762315488","4436.5421502532","4405.03103373352","4378.02172101707","4354.6574435241","4335.80077905534","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14002.7830498629","13957.330261377","13927.2412299382","13902.8539049197","13871.9503753937","13850.9058308278","13833.0232183995","13825.787007471","13818.6387872458","13814.7218870792","13811.9736301559","13801.3959593701","13783.2242665337","13761.7563878746","13482.4523509133","13457.3766544242","13402.7766954333","13336.9220562677","13259.1690171828","13181.0082539872","13110.7977089093","13034.254082236","12956.6957640166","12877.1973495886","12800.5497691008","12731.6289676426","12668.2260265738","12603.52897176","12560.0936124706","","","",
"Europa y Asia central","ECS","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8544.10872543785","8387.4324378275","8366.68976081506","8349.93030030536","8332.37976341332","8318.76718737672","8305.93085492505","8294.20093382421","8284.2595340387","8273.30206526355","8258.16667151885","8236.63484728348","8211.91837032585","8186.5995190933","8101.14755648642","8075.14311065821","8041.95117663774","8009.59219732603","7978.05455777337","7958.83679537268","7929.28135663136","7894.46119778612","7858.78294872683","7823.59726017751","7789.59357740921","7760.28200064615","7732.33709341485","7707.87791584959","7690.502379084","","","",
"Ecuador","ECU","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","93107.3025884209","90462.4853668137","87876.5691747906","85351.3111284875","82887.5597651344","80498.4059532429","78184.0102388536","75939.8543994048","73769.7633014437","71676.0514661268","69658.935742466","67711.2110725584","65828.9937136585","64012.7516179353","62259.1223546558","60566.6569327397","58934.2937243103","57359.8049351733","55841.0297772544","54376.6504892854","52965.5309806453","51606.2383356662","50296.3151014118","49030.3701249887","47804.7474306839","46617.0205232908","45470.5419957046","44374.0629188906","43329.2834556867","42335.5885838219","41398.8816874424","40534.2680403605","39738.3270685286","38986.0386976971","38264.325358168","37570.4201220512","36904.0689405379","36263.2076069455","35642.794105017","35037.4018721092","34440.0199882901","33846.9309272429","33260.196986975","32686.6127411441","32127.7860905277","31579.561256818","31041.6167461944","30517.0859466405","30007.9374521715","29513.8257663571","29033.1997001128","28571.6444641179","28137.1436436164","27722.7827006327","27315.5517982265","26910.654983079","26495.8665489924","25999.5608754094","25507.7624549261","25152.6628477147","","","",
"Egipto, República Árabe de","EGY","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","36.038806154001","35.1061691298676","34.1927849394186","33.3037507216923","32.4480752110042","31.6324241457632","30.8561844464218","30.1162828833293","29.4152642571741","28.7505147060895","28.1246729627872","27.5248791878003","26.9390920060507","26.36409543444","25.7894246028635","25.2212852514751","24.6442868283483","24.0519699573578","23.4563064602093","22.8578972983703","22.2719267285682","21.6973173458531","21.1176896233903","20.5438182900916","19.9856730704028","19.4460546317848","18.9245843768586","18.4167333260329","17.9321237912605","17.4780471358462","17.061634403571","16.6696833236921","16.2913678558279","15.9296934695282","15.5843569710418","15.2519945986586","14.9267704582733","14.6100552156356","14.3045376267774","14.0112202692589","13.7260331279731","13.4419877882498","13.1642478721507","12.8994929428616","12.6461723640413","12.4023823984397","12.1626750490201","11.9268005023044","11.695760885502","11.4610010842909","11.2107555450583","10.9600600506074","10.7091732314791","10.4610909972227","10.2329218699326","10.0216437439939","9.82420701506147","9.63941224069439","9.46802294075448","9.30534362893922","","","",
"Zona del Euro","EMU","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","3648.77662634066","3617.54432449543","3586.32264123804","3555.36665558242","3524.30290755949","3495.08925661905","3469.67401501232","3445.90723749658","3422.23118395436","3403.26723259805","3384.46416983161","3361.82350417681","3341.02121657146","3322.94800836868","3307.04181004263","3293.52662955754","3281.08778608241","3268.05101242206","3254.66886698121","3240.36139984663","3227.6514254625","3218.93200868678","3213.23421624229","3208.92778267387","3203.86094084908","3197.07917816915","3189.46883533239","3179.7051009142","3166.50260984456","3151.86809962454","3134.51849864749","3298.89567940491","3270.0835040846","3260.19939847339","3252.25944542796","3244.59781124219","3237.19276577507","3230.49293234748","3222.47425957507","3212.50224575166","3201.99475724969","3186.57498284782","3169.54694715456","3152.37677426792","3136.29683701135","3121.87361818918","3105.93591816346","3090.99408098292","3081.14069042901","3074.04345339171","3080.77636587018","3074.19112817021","3063.98704161365","3053.78808004676","3044.96607816426","3036.43661856387","3030.39825519376","3023.54882660688","3020.36413480608","3016.50651486384","","","",
"Eritrea","ERI","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1413.12867192653","1370.86903304774","1297.96682767636","1236.70924038227","1221.87452134157","1205.46609992539","1188.21444045497","1170.138076293","1137.32048107032","1099.1495722738","1055.2538450812","1013.33989591552","988.794137298304","972.19082856005","956.882858400475","931.538878939536","907.944776204583","889.530762991835","872.934963227615","860.850840374888","849.419982665765","842.504344163025","838.321847326023","832.024133454294","824.27295445627","812.683906014267","800.270262700146","787.430804518053","","","",
"España","ESP","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","3617.52482575209","3584.39506531948","3553.09582485359","3517.96368113772","3479.97070315312","3444.51667328827","3402.38595987075","3358.18409698097","3325.25404253108","3288.5270536504","3249.13534138858","3213.4577762196","3178.14651581255","3143.61085829199","3109.80230941974","3077.10937231064","3045.60425363551","3016.41957615073","2989.94416171726","2966.03213050328","2945.0220268844","2927.3933783836","2913.1662934609","2901.09428650351","2890.60074377861","2881.97702794771","2874.51290642078","2868.42352964726","2863.93004758142","2861.01522507777","2853.74241628218","2839.8001567253","2825.112670422","2811.69426122076","2799.31175194876","2787.67642457034","2776.01717875321","2764.55244121044","2753.36975193055","2741.08589991329","2722.12676826858","2683.94444640484","2635.84279236255","2590.75234213215","2547.35310655095","2504.65574283889","2458.71900341928","2419.80553380801","2398.46708619422","2387.44972641694","2378.98125561732","2377.43718044502","2385.24008288709","2392.38145265832","2394.23839448919","2392.21778854008","2386.61251173883","2376.18241251493","2359.18923406906","2347.69264776345","","","",
"Estonia","EST","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8290.44068486476","8506.63396978037","8690.51509934264","8847.06891247179","8978.56306257303","9081.58781309506","9169.24213436294","9142.28006019087","9098.16497671772","9156.3018914139","9214.48508355385","9272.49912454768","9328.09805144765","9381.63163624956","9437.1143665402","9480.26374675538","9505.71764054776","9524.05930244321","9545.80446497306","9574.82792052968","9609.16189358704","9643.42103965335","9668.74469873607","9662.40866895189","9659.59613616155","9647.90827883138","9614.38814744886","9578.73174878551","9559.8267648072","","","",
"Etiopía","ETH","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2268.00907025162","2193.44727045354","2122.60530105711","2055.68378959712","1992.37410645288","1932.32145472508","1874.6855964018","1820.02986728685","1767.6309450862","1716.5397681813","1667.37648614838","1620.16384743549","1574.80436928181","1530.91219151962","1487.87410048407","1446.23265580297","1406.24952272525","1367.13379648763","1328.71652986205","1291.67121927834","1256.6389937593","1223.09729821215","1190.57035102161","1158.66900765926","1127.56295290253","1097.81892355111","1069.04455825037","1041.03636501298","","","",
"Unión Europea","EUU","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","3687.97768685086","3656.76923010464","3625.14919016298","3593.38463087938","3562.9776445221","3534.0804995432","3506.25605625897","3480.51976320558","3455.87366261247","3435.81732976707","3416.58745425804","3393.56490308984","3371.94200022454","3351.90453021771","3332.86030105291","3315.86982926588","3300.32597222671","3285.43865661","3271.00145711855","3255.6694219794","3241.60687995623","3230.91512271112","3222.92074849698","3216.13949583658","3209.05421008443","3200.87640469946","3192.16903401388","3182.29938621856","3171.62140002905","3160.52131248426","3147.94680424389","3274.81544239859","3204.30694476988","3196.32957674205","3190.29041824238","3185.09820586633","3180.31179140942","3176.05606377129","3170.82402514016","3167.03015079187","3162.84817101546","3155.59611569547","3144.38261804132","3132.61010277606","3121.53184857205","3111.42852213309","3101.00317623396","3091.07654060701","3083.7696018046","3079.45336898674","3084.92293260769","3080.37898420582","3072.88644924445","3065.23059386473","3058.55171252718","3052.06157375176","3047.27529418755","3041.91757022522","3039.42829817397","3037.22099853333","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","27247.1007075839","26617.6678974234","25996.5786158304","25384.1935573642","24782.6024717234","24193.3757782831","23613.9852147494","23045.2324974801","22485.4106460817","21936.5019548145","21403.9892741314","20875.0613651551","20342.6073992919","19815.273495929","19276.6074037159","18747.9401682393","18252.8740203335","17758.0654485956","17292.7614544518","16923.7007917625","16559.9057038539","16153.8104927602","15734.0761072971","15323.1930698628","14943.2088334844","14583.5170430895","14242.9808978808","13898.6075768727","13501.3586492859","13194.1819502796","11391.403390242","10088.9164515116","9812.22509549524","9559.17328673255","9348.9061026471","9151.5273335616","8950.74699760883","8748.52443490156","8557.73812710454","8371.63144259497","8171.37766628933","7970.27260444306","7782.15550545518","7598.85102734214","7421.36448992789","7253.3866870515","7085.57374890314","6915.40680548007","6749.13145294224","6588.79783337754","6106.1918181735","5960.09724070017","5823.37055328339","5693.88644704971","5567.51746939566","5444.88060305464","5326.69885609454","5209.25815744945","5092.17098007484","","","",
"Finlandia","FIN","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","23985.6265572444","23823.0786854024","23655.2488454802","23524.016371836","23445.7238067441","23358.0135122834","23231.8600425903","23127.7892492093","23141.2143947004","23229.0205581174","23199.7231644249","23062.0496299619","22931.4493254618","22811.7070533372","22710.6786884689","22642.3207405351","22579.0700039798","22514.3334242323","22456.8649796734","22387.1150645408","22291.8338554206","22167.2851062984","22035.5629272866","21918.1314772431","21826.9081307477","21756.1304505715","21694.5116737762","21631.5396743665","21553.5865470167","21458.2333536752","21341.3539593198","21221.7710777804","21119.3366870314","21028.4979383228","20948.3945111291","20879.7884233477","20817.7888978926","20762.5965897338","20714.4591183694","20671.4991608724","20624.4863153642","20574.5570028677","20525.5539309889","20466.0443459014","20396.1193237791","20317.993691168","20231.7384924897","20137.7686862967","20041.6904622719","19950.2102416548","19857.9433258009","19763.6817781255","19672.8352343053","19591.6442186706","19527.2186615971","19471.1738370023","19425.5343020442","19399.7851519121","19378.4199741887","19350.6045617151","","","",
"Fiji","FJI","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","66753.1769134547","64682.7599487975","62717.7547263485","60872.9024967485","59188.4036338155","57719.6784680328","56425.2666612646","55227.5646481685","54109.4774028967","53066.9144981413","52106.337079636","51234.2887496321","50415.3304985379","49582.8441622497","48669.7226592932","47639.7864803125","46527.8490770211","45399.6841899377","44292.2700292593","43216.3238121187","42173.3998850756","41162.4684793532","40179.5201256472","39246.0901684077","38442.9979883069","37825.6917928186","37351.0211023457","36948.1716155216","36582.3968837692","36377.2119383511","36283.5018726354","36175.9659806538","36102.5438699651","36036.7865536715","35842.6088899714","35484.7049114312","35075.9938914942","34672.3794117718","34293.9235491748","33934.7691722531","33592.543043755","33263.1951774775","32941.2687753694","32631.442995555","32329.916893429","32055.3125364903","31837.8644208798","31673.5505329033","31541.07133585","31430.4429435628","31337.1581862426","31255.0289943763","31183.1010529075","31127.3440907109","31087.6541179981","31065.7342231227","31066.5117149585","31084.472462206","31018.3806992879","","","",
"Francia","FRA","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","4240.73454102244","4194.64917128833","4150.24389219501","4103.91127984023","4058.21460147237","4014.69047509265","3973.4563578997","3935.68926316419","3900.71258802665","3866.66830613403","3832.5026192281","3799.54454099678","3769.76819318403","3744.24906744797","3723.30393406341","3705.99881504394","3688.54052344964","3670.65455754435","3652.72952496709","3632.89046097783","3611.99619064434","3591.04426597673","3571.8970002066","3553.93174045047","3535.49312483588","3517.08997101267","3498.43564826161","3479.91603867377","3462.22732492979","3445.62029874183","3415.44186502116","3398.47397983036","3383.74172332545","3371.1131171107","3358.87991028566","3346.91438674998","3335.00394797767","3322.65708235156","3305.5436280523","3282.91950819765","3259.06000757275","3235.3960611706","3212.49170976358","3188.96332956855","3165.13815551099","3143.25736483667","3123.93898341121","3106.56949980006","3090.67042652905","3075.47642013007","3060.66702677455","3045.8906062297","3030.19793752911","3016.04231398789","3005.33723850861","2997.41754493998","2988.73158530393","2978.03632692097","2967.88741366582","2959.84495266594","","","",
"Islas Feroe","FRO","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Recursos de agua dulce  internos renovables per cápita (metros cúbicos)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
